Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,state_code,Prof_Cat
Standard Class,Consumer,Hattiesburg,Mississippi,South,Office Supplies,Appliances,320.64,4,0.0,89.78,MS,Profit
Standard Class,Consumer,Hattiesburg,Mississippi,South,Technology,Accessories,52.0,4,0.0,23.4,MS,Profit
First Class,Corporate,New York City,New York,East,Office Supplies,Binders,25.58,2,0.2,8.95,NY,Profit
First Class,Corporate,New York City,New York,East,Technology,Phones,464.0,5,0.0,134.56,NY,Profit
First Class,Corporate,New York City,New York,East,Office Supplies,Appliances,235.95,3,0.0,77.86,NY,Profit
First Class,Corporate,New York City,New York,East,Office Supplies,Paper,39.96,4,0.0,17.98,NY,Profit
Standard Class,Consumer,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,18.53,4,0.7,-12.35,OH,Loss
Standard Class,Consumer,Seattle,Washington,West,Technology,Accessories,17.9,2,0.0,3.4,WA,Profit
Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,81.96,2,0.0,0.0,WA,Profit
Second Class,Consumer,Mesa,Arizona,West,Office Supplies,Storage,272.74,3,0.2,-64.77,AZ,Loss
Second Class,Consumer,Mesa,Arizona,West,Office Supplies,Paper,18.5,4,0.2,6.7,AZ,Profit
Second Class,Consumer,Mesa,Arizona,West,Furniture,Chairs,441.92,2,0.2,49.72,AZ,Profit
Second Class,Consumer,Mesa,Arizona,West,Furniture,Bookcases,127.76,6,0.7,-191.65,AZ,Loss
Second Class,Home Office,Salt Lake City,Utah,West,Office Supplies,Paper,166.44,3,0.0,79.89,UT,Profit
Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,13.38,2,0.0,6.15,CA,Profit
Standard Class,Consumer,Jacksonville,North Carolina,South,Technology,Accessories,24.0,2,0.2,-2.7,NC,Loss
Standard Class,Corporate,Lakewood,Ohio,East,Office Supplies,Envelopes,24.45,4,0.2,8.86,OH,Profit
Standard Class,Home Office,Lake Forest,California,West,Office Supplies,Labels,6.16,2,0.0,2.96,CA,Profit
Standard Class,Home Office,Lake Forest,California,West,Furniture,Chairs,915.14,4,0.2,102.95,CA,Profit
Standard Class,Home Office,Lake Forest,California,West,Office Supplies,Paper,8.56,2,0.0,3.85,CA,Profit
Standard Class,Home Office,Lake Forest,California,West,Office Supplies,Paper,97.82,2,0.0,45.98,CA,Profit
Standard Class,Corporate,Portland,Oregon,West,Office Supplies,Paper,31.1,6,0.2,11.28,OR,Profit
Standard Class,Corporate,Portland,Oregon,West,Office Supplies,Appliances,11.18,1,0.2,0.84,OR,Profit
Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Labels,5.04,2,0.2,1.76,NC,Profit
Second Class,Home Office,Aurora,Illinois,Central,Furniture,Furnishings,242.18,4,0.6,-302.72,IL,Loss
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,337.18,2,0.4,-118.01,PA,Loss
Second Class,Consumer,Thornton,Colorado,West,Office Supplies,Art,13.34,6,0.2,1.0,CO,Profit
Second Class,Consumer,Thornton,Colorado,West,Technology,Accessories,76.75,6,0.2,10.55,CO,Profit
Second Class,Consumer,Thornton,Colorado,West,Technology,Accessories,102.34,8,0.2,14.07,CO,Profit
Second Class,Consumer,Thornton,Colorado,West,Office Supplies,Paper,10.32,2,0.2,3.74,CO,Profit
Second Class,Consumer,Thornton,Colorado,West,Office Supplies,Supplies,47.32,7,0.2,5.92,CO,Profit
Second Class,Consumer,Thornton,Colorado,West,Furniture,Furnishings,23.38,3,0.2,7.01,CO,Profit
Second Class,Consumer,Thornton,Colorado,West,Furniture,Furnishings,16.72,5,0.2,3.34,CO,Profit
Second Class,Consumer,Thornton,Colorado,West,Furniture,Furnishings,16.19,1,0.2,4.66,CO,Profit
Standard Class,Consumer,Davis,California,West,Office Supplies,Paper,32.4,5,0.0,15.55,CA,Profit
Standard Class,Consumer,Fayetteville,Arkansas,South,Office Supplies,Art,19.89,9,0.0,5.37,AR,Profit
Standard Class,Consumer,Fayetteville,Arkansas,South,Technology,Accessories,399.98,2,0.0,171.99,AR,Profit
Standard Class,Consumer,Fayetteville,Arkansas,South,Furniture,Furnishings,343.85,5,0.0,137.54,AR,Profit
Standard Class,Consumer,Fayetteville,Arkansas,South,Office Supplies,Paper,106.32,3,0.0,49.97,AR,Profit
Standard Class,Home Office,New York City,New York,East,Office Supplies,Binders,13.92,3,0.2,4.35,NY,Profit
Standard Class,Home Office,Wheeling,West Virginia,East,Office Supplies,Binders,82.4,5,0.0,40.38,WV,Profit
Standard Class,Home Office,Wheeling,West Virginia,East,Office Supplies,Binders,6.24,2,0.0,3.06,WV,Profit
Standard Class,Home Office,Wheeling,West Virginia,East,Office Supplies,Paper,447.84,8,0.0,219.44,WV,Profit
Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,Appliances,272.05,7,0.2,30.61,TN,Profit
Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,Binders,1614.58,6,0.7,-1237.85,TN,Loss
Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,Fasteners,24.32,5,0.2,9.12,TN,Profit
Standard Class,Consumer,Memphis,Tennessee,South,Technology,Accessories,1.58,2,0.2,0.48,TN,Profit
Standard Class,Consumer,Memphis,Tennessee,South,Furniture,Furnishings,31.98,1,0.2,0.0,TN,Profit
Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,Envelopes,14.76,5,0.2,4.8,TN,Profit
Standard Class,Consumer,Memphis,Tennessee,South,Furniture,Chairs,423.65,2,0.2,47.66,TN,Profit
Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,76.64,2,0.2,26.82,TX,Profit
Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Envelopes,4.46,1,0.2,1.67,TX,Profit
Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Binders,3.96,10,0.8,-6.93,TX,Loss
First Class,Corporate,San Francisco,California,West,Office Supplies,Appliances,715.64,2,0.0,178.91,CA,Profit
Standard Class,Consumer,Morgan Hill,California,West,Furniture,Tables,268.7,3,0.2,6.72,CA,Profit
Standard Class,Consumer,Morgan Hill,California,West,Office Supplies,Art,21.92,8,0.0,5.92,CA,Profit
Standard Class,Consumer,Morgan Hill,California,West,Office Supplies,Storage,48.72,3,0.0,7.31,CA,Profit
Standard Class,Consumer,Morgan Hill,California,West,Furniture,Bookcases,205.67,2,0.15,-12.1,CA,Loss
Second Class,Consumer,Saint Charles,Illinois,Central,Furniture,Furnishings,30.34,2,0.6,-31.86,IL,Loss
First Class,Consumer,Cleveland,Ohio,East,Office Supplies,Storage,25.7,2,0.2,1.93,OH,Profit
Standard Class,Home Office,New York City,New York,East,Technology,Machines,3404.5,5,0.0,1668.2,NY,Profit
Standard Class,Home Office,New York City,New York,East,Technology,Accessories,101.34,3,0.0,8.11,NY,Profit
Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,344.37,4,0.3,-93.47,PA,Loss
Second Class,Home Office,Garland,Texas,Central,Office Supplies,Art,30.38,1,0.2,3.8,TX,Profit
Second Class,Home Office,San Diego,California,West,Office Supplies,Binders,22.85,2,0.2,7.43,CA,Profit
Standard Class,Home Office,Waterbury,Connecticut,East,Office Supplies,Storage,38.62,2,0.0,10.81,CT,Profit
Standard Class,Home Office,Waterbury,Connecticut,East,Technology,Accessories,59.98,2,0.0,10.8,CT,Profit
Standard Class,Consumer,Columbia,Maryland,East,Office Supplies,Binders,174.3,3,0.0,81.92,MD,Profit
Standard Class,Home Office,Hollywood,Florida,South,Technology,Phones,383.96,5,0.2,38.4,FL,Profit
Standard Class,Home Office,Hollywood,Florida,South,Office Supplies,Binders,15.57,3,0.7,-11.42,FL,Loss
First Class,Consumer,Springfield,Virginia,South,Office Supplies,Binders,22.32,4,0.0,10.71,VA,Profit
First Class,Consumer,Springfield,Virginia,South,Office Supplies,Labels,103.6,7,0.0,51.8,VA,Profit
Second Class,Corporate,New York City,New York,East,Technology,Accessories,2.97,3,0.0,1.34,NY,Profit
Second Class,Corporate,New York City,New York,East,Technology,Phones,569.99,1,0.0,171.0,NY,Profit
Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,50.97,3,0.0,9.17,NY,Profit
First Class,Home Office,Dallas,Texas,Central,Furniture,Tables,298.12,6,0.3,-4.26,TX,Loss
Second Class,Corporate,New York City,New York,East,Office Supplies,Art,59.52,3,0.0,17.86,NY,Profit
Standard Class,Corporate,Portland,Oregon,West,Furniture,Chairs,230.28,3,0.2,23.03,OR,Profit
Standard Class,Corporate,Portland,Oregon,West,Office Supplies,Paper,105.52,5,0.2,34.29,OR,Profit
Standard Class,Corporate,Brentwood,California,West,Office Supplies,Envelopes,23.36,2,0.0,11.68,CA,Profit
Standard Class,Corporate,Brentwood,California,West,Technology,Phones,71.98,3,0.2,9.0,CA,Profit
Standard Class,Corporate,Brentwood,California,West,Office Supplies,Paper,8.56,2,0.0,3.85,CA,Profit
Standard Class,Corporate,Brentwood,California,West,Office Supplies,Binders,13.92,3,0.2,4.87,CA,Profit
Standard Class,Corporate,Brentwood,California,West,Office Supplies,Appliances,2518.29,9,0.0,654.76,CA,Profit
Standard Class,Corporate,Brentwood,California,West,Office Supplies,Storage,540.57,3,0.0,140.55,CA,Profit
Standard Class,Corporate,Brentwood,California,West,Office Supplies,Binders,221.06,8,0.2,77.37,CA,Profit
First Class,Corporate,San Diego,California,West,Furniture,Chairs,81.42,2,0.2,-9.16,CA,Loss
First Class,Corporate,San Diego,California,West,Office Supplies,Storage,134.8,10,0.0,35.05,CA,Profit
Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,39.58,9,0.8,-59.37,TX,Loss
Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Supplies,44.69,7,0.2,5.03,TX,Profit
Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Art,31.74,2,0.2,2.38,TX,Profit
Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,40.98,5,0.8,-65.57,TX,Loss
Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,3.17,3,0.8,-5.07,TX,Loss
Standard Class,Consumer,El Paso,Texas,Central,Office Supplies,Fasteners,18.84,5,0.2,-3.53,TX,Loss
Standard Class,Consumer,El Paso,Texas,Central,Furniture,Chairs,362.25,6,0.3,0.0,TX,Profit
Standard Class,Consumer,El Paso,Texas,Central,Furniture,Furnishings,63.55,6,0.6,-34.95,TX,Loss
Standard Class,Consumer,El Paso,Texas,Central,Office Supplies,Storage,129.55,3,0.2,-22.67,TX,Loss
Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,5.98,2,0.2,2.24,NY,Profit
Standard Class,Consumer,New York City,New York,East,Technology,Phones,861.76,4,0.0,249.91,NY,Profit
Standard Class,Corporate,Revere,Massachusetts,East,Office Supplies,Storage,66.96,4,0.0,2.68,MA,Profit
Standard Class,Corporate,Revere,Massachusetts,East,Office Supplies,Binders,6.24,2,0.0,3.06,MA,Profit
Standard Class,Corporate,Chico,California,West,Furniture,Chairs,435.17,4,0.2,-59.84,CA,Loss
Standard Class,Corporate,Chico,California,West,Office Supplies,Fasteners,14.9,5,0.0,6.85,CA,Profit
Standard Class,Corporate,Chico,California,West,Office Supplies,Appliances,15.8,4,0.0,4.11,CA,Profit
Standard Class,Corporate,Chico,California,West,Furniture,Furnishings,72.9,5,0.0,26.97,CA,Profit
Standard Class,Corporate,Chico,California,West,Furniture,Tables,206.35,3,0.2,5.16,CA,Profit
Standard Class,Corporate,Chico,California,West,Technology,Phones,7.99,1,0.2,2.7,CA,Profit
Second Class,Corporate,Miramar,Florida,South,Office Supplies,Storage,81.36,5,0.2,-19.32,FL,Loss
Second Class,Corporate,Miramar,Florida,South,Office Supplies,Binders,20.23,8,0.7,-16.19,FL,Loss
Second Class,Corporate,Miramar,Florida,South,Office Supplies,Appliances,389.06,4,0.2,48.63,FL,Profit
Second Class,Corporate,Miramar,Florida,South,Office Supplies,Paper,20.74,4,0.2,7.26,FL,Profit
Second Class,Corporate,Miramar,Florida,South,Office Supplies,Paper,41.47,8,0.2,14.52,FL,Profit
Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,33.36,4,0.0,16.68,CA,Profit
First Class,Corporate,Denver,Colorado,West,Furniture,Bookcases,90.88,3,0.7,-190.85,CO,Loss
First Class,Corporate,Denver,Colorado,West,Technology,Phones,15.99,1,0.2,-3.0,CO,Loss
First Class,Corporate,Denver,Colorado,West,Furniture,Chairs,120.78,1,0.2,13.59,CO,Profit
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,519.79,4,0.4,-112.62,PA,Loss
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,31.18,3,0.2,-5.46,PA,Loss
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.37,2,0.2,3.63,PA,Profit
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.72,2,0.7,-1.91,PA,Loss
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,254.35,3,0.2,0.0,PA,Profit
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.76,3,0.7,-2.76,PA,Loss
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.27,3,0.2,3.21,PA,Profit
Standard Class,Consumer,Jackson,Mississippi,South,Technology,Phones,659.97,3,0.0,197.99,MS,Profit
Standard Class,Consumer,Jackson,Mississippi,South,Technology,Phones,113.73,3,0.0,32.98,MS,Profit
Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,5.1,1,0.2,1.66,CA,Profit
Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,16.45,2,0.2,5.55,TX,Profit
First Class,Consumer,Clifton,New Jersey,East,Office Supplies,Appliances,81.92,4,0.0,22.12,NJ,Profit
First Class,Consumer,Clifton,New Jersey,East,Furniture,Furnishings,254.9,5,0.0,76.47,NJ,Profit
Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,15.12,5,0.2,4.91,IL,Profit
Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Art,7.87,3,0.2,0.89,IL,Profit
First Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,8.32,5,0.2,2.81,WA,Profit
Second Class,Consumer,Long Beach,New York,East,Technology,Phones,89.95,5,0.0,43.18,NY,Profit
Standard Class,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Labels,25.2,4,0.0,11.59,WI,Profit
Standard Class,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Labels,37.59,3,0.0,17.67,WI,Profit
Standard Class,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Storage,14.97,1,0.0,4.19,WI,Profit
Standard Class,Home Office,Sheboygan,Wisconsin,Central,Technology,Accessories,1.98,2,0.0,0.89,WI,Profit
First Class,Consumer,Boca Raton,Florida,South,Office Supplies,Binders,39.94,4,0.7,-26.62,FL,Loss
First Class,Consumer,Boca Raton,Florida,South,Technology,Accessories,18.46,2,0.2,2.31,FL,Profit
Second Class,Consumer,Aurora,Colorado,West,Office Supplies,Binders,4.9,3,0.7,-3.43,CO,Loss
Second Class,Consumer,Aurora,Colorado,West,Furniture,Bookcases,145.76,6,0.7,-247.8,CO,Loss
Second Class,Consumer,Aurora,Colorado,West,Office Supplies,Binders,9.61,6,0.7,-7.37,CO,Loss
First Class,Home Office,San Diego,California,West,Technology,Accessories,199.75,5,0.0,87.89,CA,Profit
First Class,Home Office,San Diego,California,West,Furniture,Tables,1673.18,12,0.2,20.91,CA,Profit
First Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,12.18,7,0.0,3.9,WA,Profit
First Class,Corporate,Seattle,Washington,West,Office Supplies,Appliances,57.68,4,0.0,19.03,WA,Profit
Standard Class,Consumer,Dubuque,Iowa,Central,Technology,Phones,263.96,4,0.0,76.55,IA,Profit
First Class,Consumer,Los Angeles,California,West,Technology,Accessories,299.94,6,0.0,128.97,CA,Profit
First Class,Consumer,Los Angeles,California,West,Office Supplies,Supplies,25.76,7,0.0,0.52,CA,Profit
First Class,Consumer,Lowell,Massachusetts,East,Technology,Phones,271.9,2,0.0,78.85,MA,Profit
First Class,Consumer,Lowell,Massachusetts,East,Furniture,Furnishings,45.84,3,0.0,15.59,MA,Profit
First Class,Consumer,Lowell,Massachusetts,East,Furniture,Furnishings,9.82,2,0.0,3.24,MA,Profit
Standard Class,Consumer,Marysville,Washington,West,Office Supplies,Fasteners,93.36,12,0.0,0.93,WA,Profit
Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Storage,541.24,4,0.0,5.41,OK,Profit
Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,106.32,3,0.0,49.97,OK,Profit
Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Chairs,1323.9,5,0.0,383.93,OK,Profit
Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,126.62,6,0.2,41.15,PA,Profit
First Class,Consumer,Aurora,Colorado,West,Technology,Phones,125.94,7,0.2,15.74,CO,Profit
Same Day,Consumer,New York City,New York,East,Office Supplies,Binders,663.92,5,0.2,207.48,NY,Profit
Same Day,Consumer,New York City,New York,East,Technology,Accessories,120.0,8,0.0,13.2,NY,Profit
Same Day,Consumer,New York City,New York,East,Office Supplies,Fasteners,3.29,1,0.0,1.48,NY,Profit
Same Day,Consumer,New York City,New York,East,Furniture,Furnishings,18.84,3,0.0,6.03,NY,Profit
First Class,Home Office,Lancaster,Ohio,East,Furniture,Furnishings,60.67,6,0.2,12.89,OH,Profit
First Class,Home Office,Lancaster,Ohio,East,Office Supplies,Art,30.82,9,0.2,2.7,OH,Profit
Second Class,Corporate,Modesto,California,West,Technology,Phones,52.79,1,0.2,4.62,CA,Profit
First Class,Consumer,Saint Louis,Missouri,Central,Office Supplies,Appliances,83.9,10,0.0,20.98,MO,Profit
First Class,Consumer,Saint Louis,Missouri,Central,Office Supplies,Paper,11.76,2,0.0,5.76,MO,Profit
Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,4.99,3,0.8,-12.98,TX,Loss
Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,87.92,5,0.2,29.67,TX,Profit
Standard Class,Corporate,Dallas,Texas,Central,Furniture,Chairs,657.93,5,0.3,-93.99,TX,Loss
Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,1.04,1,0.8,-1.83,TX,Loss
Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,210.68,2,0.0,50.56,NY,Profit
Second Class,Corporate,New York City,New York,East,Office Supplies,Storage,78.8,1,0.0,1.58,NY,Profit
Second Class,Corporate,New York City,New York,East,Technology,Accessories,19.99,1,0.0,6.8,NY,Profit
Second Class,Corporate,New York City,New York,East,Office Supplies,Storage,772.68,4,0.0,108.18,NY,Profit
Standard Class,Consumer,San Antonio,Texas,Central,Technology,Accessories,106.08,6,0.2,-9.28,TX,Loss
Standard Class,Consumer,Amarillo,Texas,Central,Furniture,Furnishings,23.08,3,0.6,-10.96,TX,Loss
Standard Class,Consumer,Amarillo,Texas,Central,Office Supplies,Paper,25.92,5,0.2,9.07,TX,Profit
First Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,0.98,2,0.8,-1.48,TX,Loss
First Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,75.38,9,0.6,-20.73,TX,Loss
First Class,Consumer,Houston,Texas,Central,Office Supplies,Labels,4.61,2,0.2,1.67,TX,Profit
First Class,Consumer,Lawrence,Massachusetts,East,Office Supplies,Binders,37.68,6,0.0,16.96,MA,Profit
Standard Class,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,41.91,3,0.0,10.9,GA,Profit
Second Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,436.0,3,0.15,5.13,CA,Profit
Second Class,Corporate,Seattle,Washington,West,Furniture,Chairs,388.7,6,0.2,38.87,WA,Profit
Second Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,572.58,6,0.0,34.35,WA,Profit
Second Class,Corporate,Seattle,Washington,West,Technology,Accessories,33.18,2,0.0,11.61,WA,Profit
Standard Class,Home Office,Cambridge,Massachusetts,East,Technology,Accessories,63.88,4,0.0,24.91,MA,Profit
Standard Class,Home Office,Cambridge,Massachusetts,East,Furniture,Furnishings,26.72,1,0.0,11.76,MA,Profit
Second Class,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,295.06,9,0.2,106.96,UT,Profit
Standard Class,Consumer,New York City,New York,East,Office Supplies,Appliances,393.25,5,0.0,129.77,NY,Profit
Second Class,Consumer,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,2.21,3,0.7,-1.48,OH,Loss
Second Class,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper,16.27,3,0.2,5.29,NC,Profit
Standard Class,Corporate,New York City,New York,East,Office Supplies,Appliances,706.86,7,0.0,197.92,NY,Profit
Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,5.97,5,0.7,-4.58,PA,Loss
